s,rho,x,phi,alpha,kn
362.5196806,200,45.63758389,1.650567066,0.3363035752,0
363.4676389,200,46.53243848,1.652131198,0.3363035752,0
364.4155973,200,47.42729306,1.653695329,0.3363035752,0
365.3635556,200,48.32214765,1.65525946,0.3363035752,0
366.3115139,200,49.21700224,1.656823591,0.3363035752,0
367.2594722,200,50.11185682,1.658387723,0.3363035752,0
368.2074306,200,51.00671141,1.659951854,0.3363035752,0
369.1553889,200,51.901566,1.661515985,0.3363035752,0
370.1033472,200,52.79642058,1.663080116,0.3363035752,0
371.0513056,200,53.69127517,1.664644248,0.3363035752,0
371.9992639,200,54.58612975,1.666208379,0.3363035752,0
372.9472222,200,55.48098434,1.66777251,0.3363035752,0
373.8951805,200,56.37583893,1.669336641,0.3363035752,0
374.8431389,200,57.27069351,1.670900773,0.3363035752,0
375.7910972,200,58.1655481,1.672464904,0.3363035752,0
376.7390555,200,59.06040268,1.674029035,0.3363035752,0
377.6870139,200,59.95525727,1.675593166,0.3363035752,0
378.6349722,200,60.85011186,1.677157298,0.3363035752,0
379.5829305,200,61.74496644,1.678721429,0.3363035752,0
380.5308888,200,62.63982103,1.68028556,0.3363035752,0
381.4788472,200,63.53467562,1.681849691,0.3363035752,0
382.4268055,200,64.4295302,1.683413823,0.3363035752,0
383.3747638,200,65.32438479,1.684977954,0.3363035752,0
384.3227222,200,66.21923937,1.686542085,0.3363035752,0
385.2706805,200,67.11409396,1.688106216,0.3363035752,0
386.2186388,200,68.00894855,1.689670347,0.3363035752,0
387.1665971,200,68.90380313,1.691234479,0.3363035752,0
388.1145555,200,69.79865772,1.69279861,0.3363035752,0
389.0625138,200,70.6935123,1.694362741,0.3363035752,0
390.0104721,200,71.58836689,1.695926872,0.3363035752,0
390.9584304,200,72.48322148,1.697491004,0.3363035752,0
391.9063888,200,73.37807606,1.699055135,0.3363035752,0
392.8543471,200,74.27293065,1.700619266,0.3363035752,0
393.8023054,200,75.16778523,1.702183397,0.3363035752,0
394.7502638,200,76.06263982,1.703747529,0.3363035752,0
395.6982221,200,76.95749441,1.70531166,0.3363035752,0
396.6461804,200,77.85234899,1.706875791,0.3363035752,0
397.5941387,200,78.74720358,1.708439922,0.3363035752,0
398.5420971,200,79.64205817,1.710004054,0.3363035752,0
399.4900554,200,80.53691275,1.711568185,0.3363035752,0
400.4380137,200,81.43176734,1.713132316,0.3363035752,0
401.3859721,200,82.32662192,1.714696447,0.3363035752,0
402.3339304,200,83.22147651,1.716260579,0.3363035752,0
403.2818887,200,84.1163311,1.71782471,0.3363035752,0
404.229847,200,85.01118568,1.719388841,0.3363035752,0
405.1778054,200,85.90604027,1.720952972,0.3363035752,0
406.1257637,200,86.80089485,1.722517104,0.3363035752,0
407.073722,200,87.69574944,1.724081235,0.3363035752,0
408.0216804,200,88.59060403,1.725645366,0.3363035752,0
408.9696387,200,89.48545861,1.727209497,0.3363035752,0
409.917597,200,90.3803132,1.728773629,0.3363035752,0
410.8655553,200,91.27516779,1.73033776,0.3363035752,0
411.8135137,200,92.17002237,1.731901891,0.3363035752,0
412.761472,200,93.06487696,1.733466022,0.3363035752,0
413.7094303,200,93.95973154,1.735030153,0.3363035752,0
414.6573887,200,94.85458613,1.736594285,0.3363035752,0
415.605347,200,95.74944072,1.738158416,0.3363035752,0
416.5533053,200,96.6442953,1.739722547,0.3363035752,0
417.5012636,200,97.53914989,1.741286678,0.3363035752,0
418.449222,200,98.43400447,1.74285081,0.3363035752,0
419.3971803,200,99.32885906,1.744414941,0.3363035752,0
420.3451386,200,100.2237136,1.745979072,0.3363035752,0
