s,rho,x,phi,alpha,kn
487.987678,199.9476175,-4.367244878,3.21858231,0.3363951609,0.00489677042
489.1444186,199.9705282,-3.275571016,3.220491707,0.3363550975,0.004898943376
490.3011452,199.9868973,-2.183779481,3.222400704,0.3363264792,0.004899568613
491.4578627,199.9967192,-1.0919094,3.224309438,0.3363093099,0.004898639394
492.6145756,200,-0,3.226218038,0.3363035752,0
493.7754999,200,1.095890411,3.228133563,0.3363035752,0
494.9364242,200,2.191780822,3.230049088,0.3363035752,0
496.0973485,200,3.287671233,3.231964613,0.3363035752,0
497.2582728,200,4.383561644,3.233880138,0.3363035752,0
498.4191971,200,5.479452055,3.235795664,0.3363035752,0
499.5801214,200,6.575342466,3.237711189,0.3363035752,0
500.7410458,200,7.671232877,3.239626714,0.3363035752,0
501.9019701,200,8.767123288,3.241542239,0.3363035752,0
503.0628944,200,9.863013699,3.243457764,0.3363035752,0
504.2238187,200,10.95890411,3.245373289,0.3363035752,0
505.384743,200,12.05479452,3.247288814,0.3363035752,0
506.5456673,200,13.15068493,3.249204339,0.3363035752,0
507.7065916,200,14.24657534,3.251119864,0.3363035752,0
508.8675159,200,15.34246575,3.25303539,0.3363035752,0
510.0284402,200,16.43835616,3.254950915,0.3363035752,0
511.1893645,200,17.53424658,3.25686644,0.3363035752,0
512.3502888,200,18.63013699,3.258781965,0.3363035752,0
513.5112132,200,19.7260274,3.26069749,0.3363035752,0
514.6721375,200,20.82191781,3.262613015,0.3363035752,0
515.8330618,200,21.91780822,3.26452854,0.3363035752,0
516.9939861,200,23.01369863,3.266444065,0.3363035752,0
518.1549104,200,24.10958904,3.26835959,0.3363035752,0
519.3158347,200,25.20547945,3.270275116,0.3363035752,0
520.476759,200,26.30136986,3.272190641,0.3363035752,0
521.6376833,200,27.39726027,3.274106166,0.3363035752,0
522.7986076,200,28.49315068,3.276021691,0.3363035752,0
523.9595319,200,29.5890411,3.277937216,0.3363035752,0
525.1204562,200,30.68493151,3.279852741,0.3363035752,0
526.2813805,200,31.78082192,3.281768266,0.3363035752,0
527.4423049,200,32.87671233,3.283683791,0.3363035752,0
528.6032292,200,33.97260274,3.285599316,0.3363035752,0
529.7641535,200,35.06849315,3.287514841,0.3363035752,0
530.9250778,200,36.16438356,3.289430367,0.3363035752,0
532.0860021,200,37.26027397,3.291345892,0.3363035752,0
533.2469264,200,38.35616438,3.293261417,0.3363035752,0
534.4078507,200,39.45205479,3.295176942,0.3363035752,0
535.568775,200,40.54794521,3.297092467,0.3363035752,0
536.7296993,200,41.64383562,3.299007992,0.3363035752,0
537.8906236,200,42.73972603,3.300923517,0.3363035752,0
539.0515479,200,43.83561644,3.302839042,0.3363035752,0
540.2124723,200,44.93150685,3.304754567,0.3363035752,0
541.3733966,200,46.02739726,3.306670093,0.3363035752,0
542.5343209,200,47.12328767,3.308585618,0.3363035752,0
543.6952452,200,48.21917808,3.310501143,0.3363035752,0
544.8561695,200,49.31506849,3.312416668,0.3363035752,0
546.0170938,200,50.4109589,3.314332193,0.3363035752,0
547.1780181,200,51.50684932,3.316247718,0.3363035752,0
548.3389424,200,52.60273973,3.318163243,0.3363035752,0
549.4998667,200,53.69863014,3.320078768,0.3363035752,0
550.660791,200,54.79452055,3.321994293,0.3363035752,0
551.8217153,200,55.89041096,3.323909819,0.3363035752,0
552.9826396,200,56.98630137,3.325825344,0.3363035752,0
554.143564,200,58.08219178,3.327740869,0.3363035752,0
555.3044883,200,59.17808219,3.329656394,0.3363035752,0
556.4654126,200,60.2739726,3.331571919,0.3363035752,0
557.6263369,200,61.36986301,3.333487444,0.3363035752,0
558.7872612,200,62.46575342,3.335402969,0.3363035752,0
559.9481855,200,63.56164384,3.337318494,0.3363035752,0
561.1091098,200,64.65753425,3.339234019,0.3363035752,0
